,0
396,SHFE.sp2102
397,SHFE.pb2105
398,SHFE.hc2009
399,SHFE.al2102
400,SHFE.hc2302
401,SHFE.fu2308
402,SHFE.rb2308
403,SHFE.hc2209
404,SHFE.cu2207
405,SHFE.rb2302
406,SHFE.zn2009
407,SHFE.ni2204
408,SHFE.ag2307
409,SHFE.ag2304
410,SHFE.ss2303
411,SHFE.ss2205
412,SHFE.wr2103
413,SHFE.ss2105
414,SHFE.ag2103
415,SHFE.sn2110
416,SHFE.wr2111
417,SHFE.ag2209
418,SHFE.bu2105
419,SHFE.bu2212
420,SHFE.sn2104
421,SHFE.sn2103
422,SHFE.au2308
423,SHFE.ni2210
424,SHFE.pb2302
425,SHFE.sp2305
426,SHFE.al2104
427,SHFE.fu2304
428,SHFE.al2204
429,SHFE.al2210
430,SHFE.rb2101
431,SHFE.au2211
432,SHFE.bu2104
433,SHFE.ru2204
434,SHFE.ss2104
435,SHFE.ni2209
436,SHFE.al2208
437,SHFE.ni2307
438,SHFE.hc2210
439,SHFE.rb2209
440,SHFE.ni2108
441,SHFE.bu2107
442,SHFE.hc2112
443,SHFE.sn2202
444,SHFE.bu2301
445,SHFE.al2103
446,SHFE.rb2110
447,SHFE.pb2308
448,SHFE.al2201
449,SHFE.ru2303
450,SHFE.bu2403
451,SHFE.hc2306
452,SHFE.rb2010
453,SHFE.sn2201
454,SHFE.zn2309
455,SHFE.ss2210
456,SHFE.pb2106
457,SHFE.ss2302
458,SHFE.au2310
459,SHFE.sp2011
460,SHFE.ni2303
461,SHFE.ss2201
462,SHFE.au2108
463,SHFE.pb2304
464,SHFE.al2202
465,SHFE.rb2206
466,SHFE.sn2303
467,SHFE.al2106
468,SHFE.ni2111
469,SHFE.al2111
470,SHFE.sp2109
471,SHFE.ru2205
472,SHFE.ru2108
473,SHFE.au2207
474,SHFE.pb2101
475,SHFE.cu2204
476,SHFE.al2101
477,SHFE.rb2111
478,SHFE.sn2302
479,SHFE.pb2305
480,SHFE.al2306
481,SHFE.fu2302
482,SHFE.sp2304
483,SHFE.sp2103
484,SHFE.bu2304
485,SHFE.sp2208
486,SHFE.cu2205
487,SHFE.fu2301
488,SHFE.rb2109
489,SHFE.hc2206
490,SHFE.bu2111
491,SHFE.ag2012
492,SHFE.sn2105
493,SHFE.hc2205
494,SHFE.ag2110
495,SHFE.fu2105
496,SHFE.sp2201
497,SHFE.sn2306
498,SHFE.zn2204
499,SHFE.zn2103
500,SHFE.au2209
501,SHFE.bu2305
502,SHFE.ni2302
503,SHFE.ag2306
504,SHFE.bu2302
505,SHFE.cu2105
506,SHFE.fu2110
507,SHFE.wr2106
508,SHFE.sp2308
509,SHFE.cu2110
510,SHFE.bu2205
511,SHFE.fu2203
512,SHFE.pb2010
513,SHFE.rb2112
514,SHFE.pb2201
515,SHFE.ss2108
516,SHFE.sn2205
517,SHFE.rb2305
518,SHFE.fu2206
519,SHFE.bu2101
520,SHFE.zn2206
521,SHFE.hc2307
522,SHFE.ni2106
523,SHFE.ni2203
524,SHFE.ru2308
525,SHFE.pb2301
526,SHFE.wr2211
527,SHFE.pb2111
528,SHFE.ru2111
529,SHFE.ni2109
530,SHFE.wr2107
531,SHFE.al2112
532,SHFE.ss2206
533,SHFE.wr2012
534,SHFE.ss2109
535,SHFE.zn2212
536,SHFE.ru2109
537,SHFE.ss2111
538,SHFE.ag2108
539,SHFE.sn2107
540,SHFE.zn2303
541,SHFE.sn2010
542,SHFE.ni2105
543,SHFE.fu2102
544,SHFE.cu2103
545,SHFE.ag2208
546,SHFE.al2304
547,SHFE.cu2301
548,SHFE.ni2103
549,SHFE.au2104
550,SHFE.wr2212
551,SHFE.sp2108
552,SHFE.ss2304
553,SHFE.ru2201
554,SHFE.sp2202
555,SHFE.fu2112
556,SHFE.rb2304
557,SHFE.sp2212
558,SHFE.au2011
559,SHFE.ss2107
560,SHFE.pb2112
561,SHFE.au2105
562,SHFE.ss2305
563,SHFE.bu2108
564,SHFE.cu2101
565,SHFE.ss2204
566,SHFE.fu2212
567,SHFE.ag2101
568,SHFE.pb2309
569,SHFE.ss2212
570,SHFE.au2302
571,SHFE.ni2011
572,SHFE.wr2302
573,SHFE.wr2110
574,SHFE.rb2212
575,SHFE.ss2307
576,SHFE.rb2306
577,SHFE.cu2304
578,SHFE.zn2201
579,SHFE.sp2111
580,SHFE.ni2205
581,SHFE.bu2203
582,SHFE.hc2107
583,SHFE.pb2208
584,SHFE.wr2204
585,SHFE.wr2202
