,0
505,INE.sc2208C890
506,INE.sc2207C700
507,INE.sc2203C475
508,INE.sc2109P480
509,INE.sc2207C910
510,INE.sc2204C840
511,INE.sc2212P485
512,INE.sc2203P450
513,INE.sc2110C385
514,INE.sc2110P450
515,INE.sc2207C720
516,INE.sc2202P455
517,INE.sc2207P540
518,INE.sc2110P540
519,INE.sc2208P650
520,INE.sc2205C790
521,INE.sc2212C560
522,INE.sc2205C910
523,INE.sc2205P480
524,INE.sc2207C890
525,INE.sc2205P760
526,INE.sc2205P530
527,INE.sc2207C810
528,INE.sc2206C730
529,INE.sc2212C550
530,INE.sc2202P450
531,INE.sc2202P435
532,INE.sc2110C350
533,INE.sc2205P800
534,INE.sc2201C500
535,INE.sc2204P790
536,INE.sc2209P730
537,INE.sc2207C780
538,INE.sc2211C670
539,INE.sc2204P850
540,INE.sc2111P600
541,INE.sc2204C650
542,INE.sc2111P385
543,INE.sc2208C580
544,INE.sc2204C470
545,INE.sc2210C890
546,INE.sc2201C485
547,INE.sc2206P580
548,INE.sc2209P790
549,INE.sc2109C405
550,INE.sc2203C510
551,INE.sc2207C830
552,INE.sc2206P750
553,INE.sc2210P485
554,INE.sc2202C470
555,INE.sc2110C470
556,INE.sc2205C950
557,INE.sc2207C560
558,INE.sc2206P930
559,INE.sc2109C510
560,INE.sc2112P560
561,INE.sc2203P460
562,INE.sc2110P455
563,INE.sc2205P580
564,INE.sc2111P470
565,INE.sc2204P950
566,INE.sc2111P380
567,INE.sc2110C410
568,INE.sc2205P680
569,INE.sc2202C400
570,INE.sc2208P850
571,INE.sc2205P590
572,INE.sc2111C470
573,INE.sc2205C580
574,INE.sc2206P660
575,INE.sc2207P610
576,INE.sc2212P710
577,INE.sc2212P630
578,INE.sc2111C475
579,INE.sc2111P415
580,INE.sc2208C760
581,INE.sc2111P450
582,INE.sc2208P880
583,INE.sc2210P820
584,INE.sc2206C790
585,INE.sc2109P460
586,INE.sc2110P445
587,INE.sc2209C890
588,INE.sc2210P720
589,INE.sc2209C580
590,INE.sc2112P455
591,INE.sc2204C890
592,INE.sc2203P550
593,INE.sc2210C610
594,INE.sc2112P600
595,INE.sc2111P495
596,INE.sc2209P700
597,INE.sc2109C425
598,INE.sc2208C550
599,INE.sc2212C500
600,INE.sc2208P790
601,INE.sc2205C610
602,INE.sc2301P530
603,INE.sc2201P570
604,INE.sc2109P360
605,INE.sc2111C410
606,INE.sc2109C495
607,INE.sc2209P880
608,INE.sc2205P940
609,INE.sc2205C820
610,INE.sc2208C640
611,INE.sc2111P580
612,INE.sc2206C760
613,INE.sc2204C455
614,INE.sc2211P495
615,INE.sc2111P425
616,INE.sc2211C790
617,INE.sc2206P610
618,INE.sc2212C810
619,INE.sc2211P550
620,INE.sc2212C600
621,INE.sc2206C780
622,INE.sc2203C620
623,INE.sc2207C570
624,INE.sc2212P690
625,INE.sc2301P790
626,INE.sc2204P960
627,INE.sc2209P750
628,INE.sc2206P720
629,INE.sc2204P620
630,INE.sc2109C500
631,INE.sc2206C800
632,INE.sc2209P830
633,INE.sc2112C455
634,INE.sc2206C700
635,INE.sc2212C490
636,INE.sc2212P750
637,INE.sc2203C425
638,INE.sc2212C820
639,INE.sc2206P890
640,INE.sc2210P740
641,INE.sc2204P490
642,INE.sc2211P850
643,INE.sc2209C720
644,INE.sc2211C700
645,INE.sc2204C465
646,INE.sc2211C630
647,INE.sc2205P860
648,INE.sc2301C750
649,INE.sc2110C465
650,INE.sc2204P580
651,INE.sc2211C495
652,INE.sc2111P350
653,INE.sc2207C930
654,INE.sc2301P700
655,INE.sc2205C700
656,INE.sc2206C740
657,INE.sc2201P550
658,INE.sc2205C670
659,INE.sc2111C425
660,INE.sc2204C710
661,INE.sc2110P365
662,INE.sc2205P620
663,INE.sc2212P580
664,INE.sc2206P860
665,INE.sc2203P410
666,INE.sc2211C720
667,INE.sc2111P480
668,INE.sc2208C610
669,INE.sc2211P800
670,INE.sc2212C770
671,INE.sc2205C680
672,INE.sc2206P730
673,INE.sc2204P600
674,INE.sc2206P710
675,INE.sc2109P435
676,INE.sc2201C510
677,INE.sc2112C375
678,INE.sc2207C920
679,INE.sc2210C830
680,INE.sc2203C590
681,INE.sc2204P480
682,INE.sc2111C390
683,INE.sc2301P780
684,INE.sc2203C390
685,INE.sc2111C365
686,INE.sc2205C540
687,INE.sc2209C640
688,INE.sc2211P820
689,INE.sc2203P540
690,INE.sc2205C730
691,INE.sc2112C480
692,INE.sc2204C495
693,INE.sc2205P930
694,INE.sc2201C475
695,INE.sc2208P690
696,INE.sc2110C440
697,INE.sc2301C540
698,INE.sc2208P570
699,INE.sc2112C370
700,INE.sc2203C445
701,INE.sc2203C435
702,INE.sc2211P560
703,INE.sc2207P720
704,INE.sc2212P720
705,INE.sc2206C540
706,INE.sc2210P800
707,INE.sc2205P650
708,INE.sc2301P550
709,INE.sc2212P530
710,INE.sc2208C790
711,INE.sc2110C445
712,INE.sc2203C560
713,INE.sc2205P780
714,INE.sc2112P395
715,INE.sc2109P445
716,INE.sc2203P395
717,INE.sc2206C840
718,INE.sc2202C405
719,INE.sc2211C620
720,INE.sc2112P445
721,INE.sc2210C720
