,0
792,DCE.y2309-C-7100
793,DCE.v2111-P-14800
794,DCE.v2112-P-8600
795,DCE.p2207-C-11400
796,DCE.i2110-C-810
797,DCE.pg2208-C-4350
798,DCE.p2203-C-7000
799,DCE.v2111-P-10800
800,DCE.i2110-P-940
801,DCE.i2202-P-1320
802,DCE.c2207-C-2320
803,DCE.pg2306-P-5650
804,DCE.i2305-C-580
805,DCE.pp2208-C-8800
806,DCE.i2012-P-870
807,DCE.v2108-C-8700
808,DCE.l2107-P-8600
809,DCE.m2208-C-3450
810,DCE.pg2112-P-4250
811,DCE.i2109-C-1180
812,DCE.pp2109-C-8700
813,DCE.i2301-P-970
814,DCE.l2107-P-7700
815,DCE.pp2105-P-8200
816,DCE.p2205-C-8300
817,DCE.pp2210-C-10400
818,DCE.l2106-C-7900
819,DCE.i2106-P-920
820,DCE.i2112-P-1320
821,DCE.pg2207-P-5850
822,DCE.i2112-C-1060
823,DCE.v2205-C-8700
824,DCE.c2109-C-2460
825,DCE.pg2109-C-5550
826,DCE.b2305-P-4050
827,DCE.m2108-P-3650
828,DCE.pg2301-C-6900
829,DCE.p2210-P-8600
830,DCE.i2112-P-1200
831,DCE.pp2202-C-9600
832,DCE.pg2305-P-5800
833,DCE.p2110-P-7900
834,DCE.v2211-P-7200
835,DCE.p2306-P-8600
836,DCE.v2108-C-6200
837,DCE.p2302-C-6100
838,DCE.l2306-C-7700
839,DCE.pp2302-P-8100
840,DCE.v2104-P-7100
841,DCE.a2303-P-6200
842,DCE.l2303-C-8800
843,DCE.pg2307-C-5300
844,DCE.i2104-P-920
845,DCE.l2210-C-7100
846,DCE.p2308-C-9400
847,DCE.b2301-P-5200
848,DCE.i2307-C-740
849,DCE.p2205-P-8000
850,DCE.pg2205-C-4950
851,DCE.v2108-P-8100
852,DCE.i2204-P-1140
853,DCE.i2105-C-1020
854,DCE.i2303-C-900
855,DCE.v2305-P-5700
856,DCE.v2203-P-8400
857,DCE.i2210-C-690
858,DCE.pg2112-P-6300
859,DCE.m2109-P-3550
860,DCE.p2204-P-6700
861,DCE.c2103-C-2740
862,DCE.p2207-P-9400
863,DCE.i2306-P-900
864,DCE.p2203-P-6300
865,DCE.i2302-P-530
866,DCE.i2210-P-630
867,DCE.a2303-C-5000
868,DCE.m2012-C-3200
869,DCE.p2207-C-16000
870,DCE.c2101-P-2820
871,DCE.pg2210-P-4300
872,DCE.v2203-P-11000
873,DCE.pp2303-P-7800
874,DCE.v2110-C-6400
875,DCE.y2309-C-7400
876,DCE.m2307-P-2850
877,DCE.p2206-C-11400
878,DCE.v2212-P-5800
879,DCE.v2201-C-12200
880,DCE.pp2103-C-8500
881,DCE.v2207-P-11200
882,DCE.v2209-P-10400
883,DCE.l2304-P-8000
884,DCE.p2301-P-12200
885,DCE.v2104-P-5300
886,DCE.v2110-P-5800
887,DCE.i2103-C-1260
888,DCE.v2105-C-6600
889,DCE.p2305-C-9000
890,DCE.m2107-P-3550
891,DCE.pp2302-C-9200
892,DCE.l2107-P-7200
893,DCE.l2303-P-8400
894,DCE.b2302-P-4500
895,DCE.pp2111-P-10800
896,DCE.pg2109-P-5100
897,DCE.c2205-C-3040
898,DCE.p2204-C-8800
899,DCE.pg2012-P-2700
900,DCE.v2111-C-9200
901,DCE.pg2302-C-4850
902,DCE.l2102-C-6400
903,DCE.m2103-P-3150
904,DCE.l2308-C-7300
905,DCE.pg2104-C-4350
906,DCE.pg2104-C-3800
907,DCE.p2111-C-9700
908,DCE.l2307-C-8100
909,DCE.m2211-C-3000
910,DCE.b2301-C-4650
911,DCE.i2203-C-540
912,DCE.p2303-P-8800
913,DCE.pg2104-P-2900
914,DCE.pp2308-C-6700
915,DCE.v2303-P-7000
916,DCE.v2108-C-9200
917,DCE.pp2111-P-8800
918,DCE.i2107-C-850
919,DCE.pg2303-P-6500
920,DCE.pp2012-P-7400
921,DCE.pp2112-P-9200
922,DCE.pg2110-C-3300
923,DCE.pp2303-C-6500
